6132,EEGEN157,TOLEDO BEND UNIT 1 UNIT 2 (182MW),182,50,UN,TBD,G1, ,T,
6133,EEGEN16,STRLNGTN-OUACHITA 500+OUA UN(810),810,50,UN,OUACH,G3, ,T,
6133,EEGEN16,STRLNGTN-OUACHITA 500+OUA UN(810),810,50,UN,OUACH,G2, ,T,
6133,EEGEN16,STRLNGTN-OUACHITA 500+OUA UN(810),810,50,UN,OUACH,G1, ,T,
6134,EEGEN165,PHILBLACK UNIT 1 (10MW),10,50,UN,PHILBK,G1, ,T,
6135,EEGEN174,BURAS UNIT G8 (15 MW),15,50,UN,BURAS,G8_UN, ,T,
6136,EEGEN175,ORONITE UNIT G1 (100 MW),100,50,UN,ORONIT,G1_UN, ,T,
6137,EEGEN179,CHEM ROAD UNIT CTG1A (185 MW),185,50,UN,CHEMRD,CTG1A, ,T,
6138,EEGEN180,DAYTON BULK UNIT CROSBY (200MW),0,50,UN,DYB,CROSBY, ,T,
6139,EEGEN181,COLLEGE STATION UNIT COLCTY (200MW,200,50,UN,COLSTN,COLCTY_COLSTN4, ,T,
6140,EEGEN182,ALLIANCE UNIT G1 (100MW),100,50,UN,ALLIAN,G1, ,T,
6141,EEGEN184,ETEC HARDIN UN G1 (75 MW),75,50,UN,CYP,G1, ,T,
6142,EEGEN185,ETEC HARDEN UN G2 (75 MW),0,50,UN,CYP,G2, ,T,
6143,EEGEN186,CHEM ROAD UNIT CTG1B (185 MW),185,50,UN,CHEMRD,CTG1B, ,T,
6144,EEGEN187,CHEM ROAD UNIT STG (144 MW),144,50,UN,CHEMRD,STG, ,T,
6145,EEGEN19,GRAND GULF NUCLEAR UNIT 1 (1275MW),1275,50,UN,G_GULF,G4, ,T,
6145,EEGEN19,GRAND GULF NUCLEAR UNIT 1 (1275MW),1275,50,UN,G_GULF,G3, ,T,
6145,EEGEN19,GRAND GULF NUCLEAR UNIT 1 (1275MW),1275,50,UN,G_GULF,G2, ,T,
6145,EEGEN19,GRAND GULF NUCLEAR UNIT 1 (1275MW),1275,50,UN,G_GULF,G1, ,T,
6145,EEGEN19,GRAND GULF NUCLEAR UNIT 1 (1275MW),1275,50,UN,GGSMEP,G1, ,T,
6146,EEGEN202,SAM RAYBURN DAM UN G12 (52MW),0,50,UN,SAMDAM,G1_2, ,T,
6147,EEGEN211,FORMOSA UNIT S1 (100MW),0,50,UN,FORMOS,S1, ,T,
6148,EEGEN212,FORMOSA UNIT G2 (100MW),100,50,UN,FORMOS,G2, ,T,
6149,EEGEN213,FORMOSA UNIT G3 (100MW),100,50,UN,FORMOS,G3, ,T,
6150,EEGEN215,FRONTIER UNIT G101 (165MW),0,50,UN,FRONTR,G101, ,T,
6151,EEGEN216,FRONTIER UNIT G201 (165MW),165,50,UN,FRONTR,G201, ,T,
6152,EEGEN217,FRONTIER UNIT G301 (310MW),310,50,UN,FRONTR,G301, ,T,
6153,EEGEN218,FRONTIER UNIT G1 (165MW),0,50,UN,FRONTR,G1, ,T,
6154,EEGEN220,DOW METER UNIT GT500 (234MW),234,50,UN,DOWMTR,DOWCHEM-GT500, ,T,
6155,EEGEN221,DOW METER UNIT GT600 (234MW),234,50,UN,DOWMTR,DOWCHEM-GT600, ,T,
6156,EEGEN222,DOW METER UNIT GT700 (234MW),234,50,UN,DOWMTR,DOWCHEM-GT700, ,T,
6157,EEGEN223,DOW METER UNIT GT800 (234MW),234,50,UN,DOWMTR,DOWCHEM-GT800, ,T,
6158,EEGEN224,DOW METER UNIT GENST5 (230MW),230,50,UN,DOWMTR,DOWCHEM-ST5, ,T,
6159,EEGEN225,DOW METER UNIT GT100 (85MW),85,50,UN,DOWMTR,DOWCHEM-GT100, ,T,
6160,EEGEN226,DOW METER UNIT GT200 (85MW),85,50,UN,DOWMTR,DOWCHEM-GT200, ,T,
6161,EEGEN227,DOW METER UNIT GT300 (140MW),0,50,UN,DOWMTR,DOWCHEM-GT300, ,T,
6162,EEGEN228,DOW METER UNIT SC400 (140MW),140,50,UN,DOWMTR,DOWCHEM-SC400, ,T,
6163,EEGEN229,DOW METER UNIT ST1 (59MW),59,50,UN,DOWMTR,DOWCHEM-ST1, ,T,
6164,EEGEN23,DOW METER UNIT ST2 (88MW),88,50,UN,DOWMTR,DOWCHEM-ST2, ,T,
6165,EEGEN230,DOW METER UNIT ST3 (96MW),96,50,UN,DOWMTR,DOWCHEM-ST3, ,T,
6166,EEGEN231,DOW METER UNIT ST4 (85MW),85,50,UN,DOWMTR,DOWCHEM-ST4, ,T,
6167,EEGEN232,ACADIA EES UNIT CTG24 (198MW),600,50,UN,ACAEES,CTG24, ,T,
6168,EEGEN233,ACADIA EES UNIT GT025 (198 MW),0,50,UN,ACAEES,CTG25, ,T,
6169,EEGEN234,ACADIA EES UNIT ST026 (265 MW),0,50,UN,ACAEES,STG26, ,T,
6173,EEGEN27,NINEMILE SVC (500MVAR),0,50,CB,NINEMI,GCB,S2085,T,
6173,EEGEN27,NINEMILE SVC (500MVAR),0,50,CB,NINEMI,GCB,S2082,T,
6174,EEGEN28,NINEMILE UNIT G6A (160MW),160,50,UN,NINEMI,G6A, ,T,
6174,EEGEN28,NINEMILE UNIT G6A (160MW),160,50,CB,NINEMI,OCB,S6342,T,
6174,EEGEN28,NINEMILE UNIT G6A (160MW),160,50,CB,NINEMI,OCB,S6312,T,
6175,EEGEN29,NINEMILE UNIT G6B (160MW),160,50,UN,NINEMI,G6B, ,T,
6175,EEGEN29,NINEMILE UNIT G6B (160MW),160,50,CB,NINEMI,OCB,S6325,T,
6175,EEGEN29,NINEMILE UNIT G6B (160MW),160,50,CB,NINEMI,OCB,S6320,T,
6176,EEGEN300,FORMOSA UNIT S2 (100MW),100,50,UN,FORMOS,S2, ,T,
6183,EEGEN31,NINEMILE UNIT 4 (730MW),730,50,UN,NINEMI,G4, ,T,
6183,EEGEN31,NINEMILE UNIT 4 (730MW),730,50,CB,NINEMI,OCB,S2008,T,
6183,EEGEN31,NINEMILE UNIT 4 (730MW),730,50,CB,NINEMI,OCB,S2005,T,
